t061600_0030	Ammuksen synty	skvr01216220,skvr02110150,skvr02110160,skvr02110180,skvr02110200,skvr02110211,skvr02110210,skvr02110221,skvr02110222,skvr02110220,skvr02110231,skvr02110230,skvr04143780,skvr09414060,skvr05225840,skvr06141800,skvr06141810,skvr06152070,skvr07220290,skvr07242180,skvr07242210,skvr07242240,skvr07302210,skvr12172830,skvr12172860,skvr12172890,skvr12172900,skvr12172910,skvr12172940,skvr12172950,skvr12172960,skvr12172970,skvr12172990
t061600_0040	Ampiaisen synty	skvr09306190,skvr09401130,skvr09401450,skvr09401530,skvr06137320,skvr06137330,skvr06137540,skvr07214370,skvr07214450,skvr07214460,skvr07214510,skvr07214710,skvr07214730,skvr07209270,skvr07209330,skvr07209360,skvr07209370,skvr07209670,skvr07209700,skvr07227540
t061800_0010	Aamutervehdyksiä	skvr01219290,skvr02110921,skvr07251780
t061800_0020	Anna, Luoja, luokosäätä	skvr01114690,skvr01114700
t061800_0023	Anna Luoja tervehyttä	skvr03142130
t061800_0025	Anna maata matkamiehen*	skvr13030130
t061800_0027	Anna mieltä miehen päähän	skvr13082770
t061800_0030	Anna, onni, otravuotta	skvr03137320,skvr05111650,skvr05111660,skvr05208760,skvr05311441,skvr05311440,skvr06148310,skvr06148340,skvr07101340,skvr07108120,skvr07124000,skvr07124010,skvr07124020,skvr07124030,skvr07124070,skvr08105430,skvr12138150,skvr12184490,skvr13098950,skvr13131810,skvr15104980
t061800_0040	Anna onni, suo Jumala	skvr01114710,skvr01114720,skvr01114730,skvr01114750,skvr01210950,skvr01212360,skvr01212520,skvr06149180,skvr07115220,skvr07124040,skvr07124050,skvr07124060,skvr07124080,skvr07124090,skvr07124210,skvr12136180,skvr15101960
t070100_0010	Ahven arka, perse märkä, kesät kuivilla kutou, sykysyt syvillä uipi	skvr01110780,skvr01119980,skvr01221860
t070100_0020	Aina haukkuu arka koira	skvr13082720,skvr13082740
t070100_0030	Aina kulkevalta kuluu	skvr15104970
t070100_0040	Aina uusi hempeämpi, ehkä lie entinen parempi	skvr13000020
t070100_0050	Ajat menevät aatellessa, päivät päätä syyhytelles	skvr05201650,skvr05226740,skvr05312090,skvr13024650,skvr13025080,skvr13082750
t070100_0060	Ajatus on ajan viekki	skvr01114310
t070100_0070	Akka mies aseitta	skvr01101130
t070100_0080	Akka tieltä myösteleksen	skvr01101130
t070100_0090	Alimmaiseen aittaan on hyvä hypätä	skvr13082760
t070100_0100	Annettiin aikoinani	skvr15104990
t070100_0110	Arat on jänikset jäällä	skvr05101850
t070100_0120	Armoton isoton lapsi, aivan armoton emoton	skvr04140590,skvr05203930,skvr05203980,skvr05204521,skvr05204630,skvr05204720,skvr05204750,skvr05205760,skvr05304351,skvr05304350,skvr05304930,skvr07117560,skvr13021010,skvr13021240,skvr13021460,skvr13021500,skvr13021580,skvr13022110,skvr13022550,skvr13023200,skvr13023600
t070100_0130	Arvo anna toisellenkin	skvr13082780
t070100_0140	Autuas eloa jakaa, vaivainen rahaa jakaa	skvr13082790
t070100_0150	Autuas emännän lanko, onneton isännän lanko	skvr13082800,skvr13082810,skvr15100010
t070200_0010	Anna Anni aukkojasi	skvr13127050
t070200_0020	Arvoituslaulu	skvr04115010,skvr04105980,skvr04146310,skvr04146590
t070300_0010	Alanenvaara alkaa	skvr12101970
t070300_0020	Antti Sapell	skvr10117720
t070300_0030	Anttoiseni, lanttoiseni	skvr12102010
t070400_0010	Aa aa alle, missä olette olleet?	skvr08135600
t070400_0020	Antaa sateen sataa	skvr10120260
t080100_0010	Aamurusko päivän alku	skvr13082820
t080100_0020	Aina kiitän akkajaini	skvr13027770
